2026-02-03 00:06:47.345917 -Reason : Allowed Packet : 192.168.0.139 - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:31:03.537632 -Reason : Allowed Packet : 192.168.61.135 - Packet :{'source_ip': '192.168.61.135', 'destination_ip': '10.10.182.96', 'port': 12436, 'protocol': 'TCP'} 
2026-02-03 00:31:03.539180 -Reason : Allowed Packet : 192.168.11.197 - Packet :{'source_ip': '192.168.11.197', 'destination_ip': '10.10.43.229', 'port': 49653, 'protocol': 'UDP'} 
2026-02-03 00:31:03.578833 -Reason : Allowed Packet : 192.168.17.109 - Packet :{'source_ip': '192.168.17.109', 'destination_ip': '10.10.247.56', 'port': 55106, 'protocol': 'ICMP'} 
2026-02-03 00:31:03.766083 -Reason : Allowed Packet : 192.168.160.189 - Packet :{'source_ip': '192.168.160.189', 'destination_ip': '10.10.114.29', 'port': 12633, 'protocol': 'TCP'} 
2026-02-03 00:31:03.803766 -Reason : Allowed Packet : 192.168.234.154 - Packet :{'source_ip': '192.168.234.154', 'destination_ip': '10.10.51.31', 'port': 56516, 'protocol': 'ICMP'} 
2026-02-03 00:31:03.920104 -Reason : Allowed Packet : 192.168.131.146 - Packet :{'source_ip': '192.168.131.146', 'destination_ip': '10.10.109.200', 'port': 13396, 'protocol': 'ICMP'} 
2026-02-03 00:31:03.968849 -Reason : Allowed Packet : 192.168.202.36 - Packet :{'source_ip': '192.168.202.36', 'destination_ip': '10.10.155.162', 'port': 55119, 'protocol': 'TCP'} 
2026-02-03 00:31:04.278266 -Reason : Allowed Packet : 192.168.164.152 - Packet :{'source_ip': '192.168.164.152', 'destination_ip': '10.10.70.197', 'port': 12962, 'protocol': 'UDP'} 
2026-02-03 00:31:04.294387 -Reason : Allowed Packet : 192.168.156.72 - Packet :{'source_ip': '192.168.156.72', 'destination_ip': '10.10.3.235', 'port': 43768, 'protocol': 'UDP'} 
2026-02-03 00:31:04.348344 -Reason : Allowed Packet : 192.168.150.12 - Packet :{'source_ip': '192.168.150.12', 'destination_ip': '10.10.152.219', 'port': 46290, 'protocol': 'UDP'} 
2026-02-03 00:31:04.527021 -Reason : Allowed Packet : 192.168.55.55 - Packet :{'source_ip': '192.168.55.55', 'destination_ip': '10.10.84.224', 'port': 22488, 'protocol': 'UDP'} 
2026-02-03 00:31:04.537689 -Reason : Allowed Packet : 192.168.32.122 - Packet :{'source_ip': '192.168.32.122', 'destination_ip': '10.10.227.59', 'port': 58994, 'protocol': 'ICMP'} 
2026-02-03 00:31:04.538754 -Reason : Allowed Packet : 192.168.148.80 - Packet :{'source_ip': '192.168.148.80', 'destination_ip': '10.10.169.86', 'port': 30135, 'protocol': 'UDP'} 
2026-02-03 00:31:04.540349 -Reason : Allowed Packet : 192.168.57.52 - Packet :{'source_ip': '192.168.57.52', 'destination_ip': '10.10.98.171', 'port': 9625, 'protocol': 'UDP'} 
2026-02-03 00:31:04.581057 -Reason : Allowed Packet : 192.168.17.3 - Packet :{'source_ip': '192.168.17.3', 'destination_ip': '10.10.3.23', 'port': 64902, 'protocol': 'TCP'} 
2026-02-03 00:31:04.768915 -Reason : Allowed Packet : 192.168.73.26 - Packet :{'source_ip': '192.168.73.26', 'destination_ip': '10.10.250.117', 'port': 2091, 'protocol': 'ICMP'} 
2026-02-03 00:31:04.805982 -Reason : Allowed Packet : 192.168.230.106 - Packet :{'source_ip': '192.168.230.106', 'destination_ip': '10.10.111.143', 'port': 50497, 'protocol': 'UDP'} 
2026-02-03 00:31:04.924116 -Reason : Allowed Packet : 192.168.188.191 - Packet :{'source_ip': '192.168.188.191', 'destination_ip': '10.10.127.227', 'port': 22179, 'protocol': 'ICMP'} 
2026-02-03 00:31:04.970534 -Reason : Allowed Packet : 192.168.29.184 - Packet :{'source_ip': '192.168.29.184', 'destination_ip': '10.10.230.28', 'port': 2976, 'protocol': 'TCP'} 
2026-02-03 00:31:05.281195 -Reason : Allowed Packet : 192.168.2.170 - Packet :{'source_ip': '192.168.2.170', 'destination_ip': '10.10.116.172', 'port': 6731, 'protocol': 'ICMP'} 
2026-02-03 00:31:05.296214 -Reason : Allowed Packet : 192.168.44.59 - Packet :{'source_ip': '192.168.44.59', 'destination_ip': '10.10.68.61', 'port': 29872, 'protocol': 'ICMP'} 
2026-02-03 00:31:05.350516 -Reason : Allowed Packet : 192.168.229.76 - Packet :{'source_ip': '192.168.229.76', 'destination_ip': '10.10.136.76', 'port': 25175, 'protocol': 'TCP'} 
2026-02-03 00:31:05.529269 -Reason : Allowed Packet : 192.168.60.165 - Packet :{'source_ip': '192.168.60.165', 'destination_ip': '10.10.6.222', 'port': 22078, 'protocol': 'TCP'} 
2026-02-03 00:31:05.541574 -Reason : Allowed Packet : 192.168.70.215 - Packet :{'source_ip': '192.168.70.215', 'destination_ip': '10.10.159.165', 'port': 24455, 'protocol': 'ICMP'} 
2026-02-03 00:31:05.542086 -Reason : Allowed Packet : 192.168.175.123 - Packet :{'source_ip': '192.168.175.123', 'destination_ip': '10.10.80.48', 'port': 45492, 'protocol': 'TCP'} 
2026-02-03 00:31:05.543482 -Reason : Allowed Packet : 192.168.24.129 - Packet :{'source_ip': '192.168.24.129', 'destination_ip': '10.10.25.6', 'port': 47320, 'protocol': 'UDP'} 
2026-02-03 00:31:05.584313 -Reason : Allowed Packet : 192.168.56.11 - Packet :{'source_ip': '192.168.56.11', 'destination_ip': '10.10.16.168', 'port': 4391, 'protocol': 'UDP'} 
2026-02-03 00:31:05.770795 -Reason : Allowed Packet : 192.168.186.16 - Packet :{'source_ip': '192.168.186.16', 'destination_ip': '10.10.116.218', 'port': 56755, 'protocol': 'UDP'} 
2026-02-03 00:31:05.808707 -Reason : Allowed Packet : 192.168.61.102 - Packet :{'source_ip': '192.168.61.102', 'destination_ip': '10.10.29.77', 'port': 3425, 'protocol': 'UDP'} 
2026-02-03 00:31:05.929160 -Reason : Allowed Packet : 192.168.153.224 - Packet :{'source_ip': '192.168.153.224', 'destination_ip': '10.10.131.46', 'port': 33790, 'protocol': 'ICMP'} 
2026-02-03 00:31:05.973197 -Reason : Allowed Packet : 192.168.4.238 - Packet :{'source_ip': '192.168.4.238', 'destination_ip': '10.10.197.122', 'port': 42232, 'protocol': 'TCP'} 
2026-02-03 00:31:06.283722 -Reason : Allowed Packet : 192.168.209.160 - Packet :{'source_ip': '192.168.209.160', 'destination_ip': '10.10.89.215', 'port': 55379, 'protocol': 'UDP'} 
2026-02-03 00:31:06.298558 -Reason : Allowed Packet : 192.168.3.86 - Packet :{'source_ip': '192.168.3.86', 'destination_ip': '10.10.226.133', 'port': 48599, 'protocol': 'ICMP'} 
2026-02-03 00:31:06.352829 -Reason : Allowed Packet : 192.168.119.82 - Packet :{'source_ip': '192.168.119.82', 'destination_ip': '10.10.180.213', 'port': 22618, 'protocol': 'ICMP'} 
2026-02-03 00:31:06.531190 -Reason : Allowed Packet : 192.168.99.91 - Packet :{'source_ip': '192.168.99.91', 'destination_ip': '10.10.209.218', 'port': 35995, 'protocol': 'ICMP'} 
2026-02-03 00:31:06.544555 -Reason : Allowed Packet : 192.168.78.91 - Packet :{'source_ip': '192.168.78.91', 'destination_ip': '10.10.85.110', 'port': 52419, 'protocol': 'ICMP'} 
2026-02-03 00:31:06.547665 -Reason : Allowed Packet : 192.168.215.142 - Packet :{'source_ip': '192.168.215.142', 'destination_ip': '10.10.6.12', 'port': 27080, 'protocol': 'ICMP'} 
2026-02-03 00:31:06.548686 -Reason : Allowed Packet : 192.168.78.137 - Packet :{'source_ip': '192.168.78.137', 'destination_ip': '10.10.105.3', 'port': 38470, 'protocol': 'TCP'} 
2026-02-03 00:31:06.587958 -Reason : Allowed Packet : 192.168.56.112 - Packet :{'source_ip': '192.168.56.112', 'destination_ip': '10.10.3.123', 'port': 9518, 'protocol': 'TCP'} 
2026-02-03 00:31:06.774130 -Reason : Allowed Packet : 192.168.154.81 - Packet :{'source_ip': '192.168.154.81', 'destination_ip': '10.10.190.51', 'port': 10681, 'protocol': 'UDP'} 
2026-02-03 00:31:06.812570 -Reason : Allowed Packet : 192.168.22.194 - Packet :{'source_ip': '192.168.22.194', 'destination_ip': '10.10.161.53', 'port': 37347, 'protocol': 'TCP'} 
2026-02-03 00:31:06.932835 -Reason : Allowed Packet : 192.168.81.195 - Packet :{'source_ip': '192.168.81.195', 'destination_ip': '10.10.42.89', 'port': 12988, 'protocol': 'TCP'} 
2026-02-03 00:31:06.976080 -Reason : Allowed Packet : 192.168.162.38 - Packet :{'source_ip': '192.168.162.38', 'destination_ip': '10.10.123.9', 'port': 64428, 'protocol': 'UDP'} 
2026-02-03 00:31:07.288190 -Reason : Allowed Packet : 192.168.97.46 - Packet :{'source_ip': '192.168.97.46', 'destination_ip': '10.10.228.144', 'port': 16074, 'protocol': 'UDP'} 
2026-02-03 00:31:07.304592 -Reason : Allowed Packet : 192.168.135.163 - Packet :{'source_ip': '192.168.135.163', 'destination_ip': '10.10.184.218', 'port': 39962, 'protocol': 'UDP'} 
2026-02-03 00:31:07.355593 -Reason : Allowed Packet : 192.168.148.38 - Packet :{'source_ip': '192.168.148.38', 'destination_ip': '10.10.24.148', 'port': 14858, 'protocol': 'TCP'} 
2026-02-03 00:31:07.531663 -Reason : Allowed Packet : 192.168.179.91 - Packet :{'source_ip': '192.168.179.91', 'destination_ip': '10.10.27.243', 'port': 53171, 'protocol': 'TCP'} 
2026-02-03 00:31:07.545991 -Reason : Allowed Packet : 192.168.87.133 - Packet :{'source_ip': '192.168.87.133', 'destination_ip': '10.10.244.54', 'port': 4886, 'protocol': 'UDP'} 
2026-02-03 00:31:07.551117 -Reason : Allowed Packet : 192.168.62.190 - Packet :{'source_ip': '192.168.62.190', 'destination_ip': '10.10.79.197', 'port': 32342, 'protocol': 'TCP'} 
2026-02-03 00:31:07.551636 -Reason : Allowed Packet : 192.168.166.253 - Packet :{'source_ip': '192.168.166.253', 'destination_ip': '10.10.78.54', 'port': 50735, 'protocol': 'TCP'} 
2026-02-03 00:31:07.591399 -Reason : Allowed Packet : 192.168.32.6 - Packet :{'source_ip': '192.168.32.6', 'destination_ip': '10.10.114.41', 'port': 46165, 'protocol': 'UDP'} 
2026-02-03 00:31:07.775946 -Reason : Allowed Packet : 192.168.82.222 - Packet :{'source_ip': '192.168.82.222', 'destination_ip': '10.10.237.120', 'port': 46358, 'protocol': 'UDP'} 
2026-02-03 00:31:07.813690 -Reason : Allowed Packet : 192.168.70.9 - Packet :{'source_ip': '192.168.70.9', 'destination_ip': '10.10.76.147', 'port': 34628, 'protocol': 'ICMP'} 
2026-02-03 00:31:07.937025 -Reason : Allowed Packet : 192.168.155.103 - Packet :{'source_ip': '192.168.155.103', 'destination_ip': '10.10.95.201', 'port': 61528, 'protocol': 'ICMP'} 
2026-02-03 00:31:07.978383 -Reason : Allowed Packet : 192.168.214.189 - Packet :{'source_ip': '192.168.214.189', 'destination_ip': '10.10.217.152', 'port': 63928, 'protocol': 'TCP'} 
2026-02-03 00:31:08.289055 -Reason : Allowed Packet : 192.168.96.223 - Packet :{'source_ip': '192.168.96.223', 'destination_ip': '10.10.161.207', 'port': 50604, 'protocol': 'TCP'} 
2026-02-03 00:31:08.306113 -Reason : Allowed Packet : 192.168.30.103 - Packet :{'source_ip': '192.168.30.103', 'destination_ip': '10.10.102.104', 'port': 52728, 'protocol': 'UDP'} 
2026-02-03 00:31:08.358582 -Reason : Allowed Packet : 192.168.13.244 - Packet :{'source_ip': '192.168.13.244', 'destination_ip': '10.10.168.30', 'port': 54751, 'protocol': 'TCP'} 
2026-02-03 00:31:08.532433 -Reason : Allowed Packet : 192.168.108.234 - Packet :{'source_ip': '192.168.108.234', 'destination_ip': '10.10.171.220', 'port': 1565, 'protocol': 'TCP'} 
2026-02-03 00:31:08.547315 -Reason : Allowed Packet : 192.168.58.241 - Packet :{'source_ip': '192.168.58.241', 'destination_ip': '10.10.28.214', 'port': 62978, 'protocol': 'UDP'} 
2026-02-03 00:31:08.552162 -Reason : Allowed Packet : 192.168.86.158 - Packet :{'source_ip': '192.168.86.158', 'destination_ip': '10.10.42.47', 'port': 59233, 'protocol': 'TCP'} 
2026-02-03 00:31:08.553704 -Reason : Allowed Packet : 192.168.253.236 - Packet :{'source_ip': '192.168.253.236', 'destination_ip': '10.10.3.19', 'port': 55523, 'protocol': 'UDP'} 
2026-02-03 00:31:08.593446 -Reason : Allowed Packet : 192.168.46.27 - Packet :{'source_ip': '192.168.46.27', 'destination_ip': '10.10.162.205', 'port': 53250, 'protocol': 'TCP'} 
2026-02-03 00:31:08.779248 -Reason : Allowed Packet : 192.168.178.181 - Packet :{'source_ip': '192.168.178.181', 'destination_ip': '10.10.178.100', 'port': 18012, 'protocol': 'UDP'} 
2026-02-03 00:31:08.815362 -Reason : Allowed Packet : 192.168.70.186 - Packet :{'source_ip': '192.168.70.186', 'destination_ip': '10.10.74.177', 'port': 20954, 'protocol': 'TCP'} 
2026-02-03 00:31:08.940660 -Reason : Allowed Packet : 192.168.68.211 - Packet :{'source_ip': '192.168.68.211', 'destination_ip': '10.10.155.147', 'port': 33867, 'protocol': 'ICMP'} 
2026-02-03 00:31:08.978982 -Reason : Allowed Packet : 192.168.112.145 - Packet :{'source_ip': '192.168.112.145', 'destination_ip': '10.10.153.57', 'port': 37736, 'protocol': 'TCP'} 
2026-02-03 00:31:09.292340 -Reason : Allowed Packet : 192.168.102.142 - Packet :{'source_ip': '192.168.102.142', 'destination_ip': '10.10.55.188', 'port': 65959, 'protocol': 'UDP'} 
2026-02-03 00:31:09.308156 -Reason : Allowed Packet : 192.168.31.167 - Packet :{'source_ip': '192.168.31.167', 'destination_ip': '10.10.108.202', 'port': 29674, 'protocol': 'UDP'} 
2026-02-03 00:31:09.359775 -Reason : Allowed Packet : 192.168.181.208 - Packet :{'source_ip': '192.168.181.208', 'destination_ip': '10.10.162.43', 'port': 8404, 'protocol': 'UDP'} 
2026-02-03 00:31:09.535047 -Reason : Allowed Packet : 192.168.22.75 - Packet :{'source_ip': '192.168.22.75', 'destination_ip': '10.10.240.157', 'port': 46793, 'protocol': 'TCP'} 
2026-02-03 00:31:09.549356 -Reason : Allowed Packet : 192.168.230.229 - Packet :{'source_ip': '192.168.230.229', 'destination_ip': '10.10.85.36', 'port': 29058, 'protocol': 'ICMP'} 
2026-02-03 00:31:09.556407 -Reason : Allowed Packet : 192.168.5.155 - Packet :{'source_ip': '192.168.5.155', 'destination_ip': '10.10.141.3', 'port': 36361, 'protocol': 'UDP'} 
2026-02-03 00:31:09.556407 -Reason : Allowed Packet : 192.168.25.191 - Packet :{'source_ip': '192.168.25.191', 'destination_ip': '10.10.215.170', 'port': 50244, 'protocol': 'ICMP'} 
2026-02-03 00:31:09.596078 -Reason : Allowed Packet : 192.168.243.155 - Packet :{'source_ip': '192.168.243.155', 'destination_ip': '10.10.232.129', 'port': 30589, 'protocol': 'UDP'} 
2026-02-03 00:31:09.782978 -Reason : Allowed Packet : 192.168.187.158 - Packet :{'source_ip': '192.168.187.158', 'destination_ip': '10.10.108.172', 'port': 62376, 'protocol': 'UDP'} 
2026-02-03 00:31:09.818076 -Reason : Allowed Packet : 192.168.254.74 - Packet :{'source_ip': '192.168.254.74', 'destination_ip': '10.10.24.133', 'port': 728, 'protocol': 'UDP'} 
2026-02-03 00:31:09.944589 -Reason : Allowed Packet : 192.168.245.209 - Packet :{'source_ip': '192.168.245.209', 'destination_ip': '10.10.117.26', 'port': 24371, 'protocol': 'TCP'} 
2026-02-03 00:31:09.980159 -Reason : Allowed Packet : 192.168.123.252 - Packet :{'source_ip': '192.168.123.252', 'destination_ip': '10.10.11.81', 'port': 8165, 'protocol': 'UDP'} 
2026-02-03 00:31:10.293036 -Reason : Allowed Packet : 192.168.106.194 - Packet :{'source_ip': '192.168.106.194', 'destination_ip': '10.10.181.134', 'port': 43144, 'protocol': 'ICMP'} 
2026-02-03 00:31:10.308962 -Reason : Allowed Packet : 192.168.187.164 - Packet :{'source_ip': '192.168.187.164', 'destination_ip': '10.10.150.92', 'port': 49880, 'protocol': 'UDP'} 
2026-02-03 00:31:10.361397 -Reason : Allowed Packet : 192.168.105.125 - Packet :{'source_ip': '192.168.105.125', 'destination_ip': '10.10.109.25', 'port': 45084, 'protocol': 'UDP'} 
2026-02-03 00:31:10.562528 -Reason : Allowed Packet : 192.168.57.26 - Packet :{'source_ip': '192.168.57.26', 'destination_ip': '10.10.236.194', 'port': 40967, 'protocol': 'TCP'} 
2026-02-03 00:31:10.563718 -Reason : Allowed Packet : 192.168.154.29 - Packet :{'source_ip': '192.168.154.29', 'destination_ip': '10.10.80.169', 'port': 53232, 'protocol': 'TCP'} 
2026-02-03 00:31:10.563718 -Reason : Allowed Packet : 192.168.215.151 - Packet :{'source_ip': '192.168.215.151', 'destination_ip': '10.10.144.161', 'port': 12137, 'protocol': 'UDP'} 
2026-02-03 00:31:10.565245 -Reason : Allowed Packet : 192.168.127.140 - Packet :{'source_ip': '192.168.127.140', 'destination_ip': '10.10.161.233', 'port': 43893, 'protocol': 'TCP'} 
2026-02-03 00:31:10.597875 -Reason : Allowed Packet : 192.168.116.231 - Packet :{'source_ip': '192.168.116.231', 'destination_ip': '10.10.214.47', 'port': 17654, 'protocol': 'TCP'} 
2026-02-03 00:31:10.786264 -Reason : Allowed Packet : 192.168.88.254 - Packet :{'source_ip': '192.168.88.254', 'destination_ip': '10.10.64.80', 'port': 31903, 'protocol': 'TCP'} 
2026-02-03 00:31:10.819837 -Reason : Allowed Packet : 192.168.49.19 - Packet :{'source_ip': '192.168.49.19', 'destination_ip': '10.10.203.130', 'port': 28930, 'protocol': 'ICMP'} 
2026-02-03 00:31:10.948561 -Reason : Allowed Packet : 192.168.50.116 - Packet :{'source_ip': '192.168.50.116', 'destination_ip': '10.10.118.109', 'port': 38209, 'protocol': 'TCP'} 
2026-02-03 00:31:10.981380 -Reason : Allowed Packet : 192.168.53.223 - Packet :{'source_ip': '192.168.53.223', 'destination_ip': '10.10.182.31', 'port': 59408, 'protocol': 'UDP'} 
2026-02-03 00:31:11.295947 -Reason : Allowed Packet : 192.168.23.181 - Packet :{'source_ip': '192.168.23.181', 'destination_ip': '10.10.142.184', 'port': 35654, 'protocol': 'ICMP'} 
2026-02-03 00:31:11.313710 -Reason : Allowed Packet : 192.168.50.137 - Packet :{'source_ip': '192.168.50.137', 'destination_ip': '10.10.20.88', 'port': 13880, 'protocol': 'ICMP'} 
2026-02-03 00:31:11.362935 -Reason : Allowed Packet : 192.168.78.221 - Packet :{'source_ip': '192.168.78.221', 'destination_ip': '10.10.205.164', 'port': 58364, 'protocol': 'TCP'} 
2026-02-03 00:31:11.565520 -Reason : Allowed Packet : 192.168.27.178 - Packet :{'source_ip': '192.168.27.178', 'destination_ip': '10.10.33.25', 'port': 62395, 'protocol': 'UDP'} 
2026-02-03 00:31:11.568588 -Reason : Allowed Packet : 192.168.54.174 - Packet :{'source_ip': '192.168.54.174', 'destination_ip': '10.10.98.191', 'port': 50850, 'protocol': 'ICMP'} 
2026-02-03 00:31:11.569099 -Reason : Allowed Packet : 192.168.168.13 - Packet :{'source_ip': '192.168.168.13', 'destination_ip': '10.10.191.163', 'port': 56892, 'protocol': 'ICMP'} 
2026-02-03 00:31:11.570168 -Reason : Allowed Packet : 192.168.124.100 - Packet :{'source_ip': '192.168.124.100', 'destination_ip': '10.10.242.197', 'port': 20846, 'protocol': 'ICMP'} 
2026-02-03 00:31:11.603066 -Reason : Allowed Packet : 192.168.21.162 - Packet :{'source_ip': '192.168.21.162', 'destination_ip': '10.10.30.94', 'port': 14344, 'protocol': 'UDP'} 
2026-02-03 00:31:11.787601 -Reason : Allowed Packet : 192.168.88.238 - Packet :{'source_ip': '192.168.88.238', 'destination_ip': '10.10.8.120', 'port': 23831, 'protocol': 'TCP'} 
2026-02-03 00:31:11.822609 -Reason : Allowed Packet : 192.168.193.4 - Packet :{'source_ip': '192.168.193.4', 'destination_ip': '10.10.38.143', 'port': 44666, 'protocol': 'UDP'} 
2026-02-03 00:31:11.951716 -Reason : Allowed Packet : 192.168.21.69 - Packet :{'source_ip': '192.168.21.69', 'destination_ip': '10.10.0.222', 'port': 36522, 'protocol': 'ICMP'} 
2026-02-03 00:31:11.982644 -Reason : Allowed Packet : 192.168.23.72 - Packet :{'source_ip': '192.168.23.72', 'destination_ip': '10.10.105.205', 'port': 59200, 'protocol': 'UDP'} 
2026-02-03 00:31:12.297990 -Reason : Allowed Packet : 192.168.237.101 - Packet :{'source_ip': '192.168.237.101', 'destination_ip': '10.10.226.31', 'port': 33221, 'protocol': 'TCP'} 
2026-02-03 00:31:12.315183 -Reason : Allowed Packet : 192.168.177.193 - Packet :{'source_ip': '192.168.177.193', 'destination_ip': '10.10.155.106', 'port': 38390, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.364073 -Reason : Allowed Packet : 192.168.136.81 - Packet :{'source_ip': '192.168.136.81', 'destination_ip': '10.10.198.166', 'port': 2001, 'protocol': 'UDP'} 
2026-02-03 00:31:12.569876 -Reason : Allowed Packet : 192.168.209.26 - Packet :{'source_ip': '192.168.209.26', 'destination_ip': '10.10.16.245', 'port': 37247, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.570417 -Reason : Allowed Packet : 192.168.42.24 - Packet :{'source_ip': '192.168.42.24', 'destination_ip': '10.10.240.115', 'port': 41936, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.570417 -Reason : Allowed Packet : 192.168.241.234 - Packet :{'source_ip': '192.168.241.234', 'destination_ip': '10.10.128.12', 'port': 47328, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.572951 -Reason : Allowed Packet : 192.168.186.143 - Packet :{'source_ip': '192.168.186.143', 'destination_ip': '10.10.196.233', 'port': 43039, 'protocol': 'TCP'} 
2026-02-03 00:31:12.604540 -Reason : Allowed Packet : 192.168.234.199 - Packet :{'source_ip': '192.168.234.199', 'destination_ip': '10.10.154.225', 'port': 33842, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.789589 -Reason : Allowed Packet : 192.168.138.203 - Packet :{'source_ip': '192.168.138.203', 'destination_ip': '10.10.235.48', 'port': 46784, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.826248 -Reason : Allowed Packet : 192.168.156.198 - Packet :{'source_ip': '192.168.156.198', 'destination_ip': '10.10.91.242', 'port': 25962, 'protocol': 'ICMP'} 
2026-02-03 00:31:12.954216 -Reason : Allowed Packet : 192.168.45.137 - Packet :{'source_ip': '192.168.45.137', 'destination_ip': '10.10.236.78', 'port': 45454, 'protocol': 'TCP'} 
2026-02-03 00:31:12.984543 -Reason : Allowed Packet : 192.168.152.174 - Packet :{'source_ip': '192.168.152.174', 'destination_ip': '10.10.224.220', 'port': 31986, 'protocol': 'TCP'} 
2026-02-03 00:31:13.300365 -Reason : Allowed Packet : 192.168.238.244 - Packet :{'source_ip': '192.168.238.244', 'destination_ip': '10.10.109.160', 'port': 2361, 'protocol': 'UDP'} 
2026-02-03 00:31:13.316679 -Reason : Allowed Packet : 192.168.111.221 - Packet :{'source_ip': '192.168.111.221', 'destination_ip': '10.10.116.222', 'port': 14235, 'protocol': 'ICMP'} 
2026-02-03 00:31:13.365354 -Reason : Allowed Packet : 192.168.77.119 - Packet :{'source_ip': '192.168.77.119', 'destination_ip': '10.10.236.117', 'port': 34369, 'protocol': 'ICMP'} 
2026-02-03 00:31:13.571536 -Reason : Allowed Packet : 192.168.134.230 - Packet :{'source_ip': '192.168.134.230', 'destination_ip': '10.10.136.212', 'port': 36867, 'protocol': 'UDP'} 
2026-02-03 00:31:13.572578 -Reason : Allowed Packet : 192.168.150.136 - Packet :{'source_ip': '192.168.150.136', 'destination_ip': '10.10.95.125', 'port': 27441, 'protocol': 'UDP'} 
2026-02-03 00:31:13.572578 -Reason : Allowed Packet : 192.168.111.214 - Packet :{'source_ip': '192.168.111.214', 'destination_ip': '10.10.137.225', 'port': 6954, 'protocol': 'TCP'} 
2026-02-03 00:31:13.574829 -Reason : Allowed Packet : 192.168.57.249 - Packet :{'source_ip': '192.168.57.249', 'destination_ip': '10.10.38.77', 'port': 30956, 'protocol': 'ICMP'} 
2026-02-03 00:31:13.608127 -Reason : Allowed Packet : 192.168.246.125 - Packet :{'source_ip': '192.168.246.125', 'destination_ip': '10.10.249.225', 'port': 11391, 'protocol': 'UDP'} 
2026-02-03 00:31:13.792065 -Reason : Allowed Packet : 192.168.225.202 - Packet :{'source_ip': '192.168.225.202', 'destination_ip': '10.10.133.122', 'port': 3331, 'protocol': 'TCP'} 
2026-02-03 00:31:13.829138 -Reason : Allowed Packet : 192.168.87.8 - Packet :{'source_ip': '192.168.87.8', 'destination_ip': '10.10.141.117', 'port': 54523, 'protocol': 'UDP'} 
2026-02-03 00:31:13.956115 -Reason : Allowed Packet : 192.168.235.204 - Packet :{'source_ip': '192.168.235.204', 'destination_ip': '10.10.241.43', 'port': 7655, 'protocol': 'TCP'} 
2026-02-03 00:31:13.986704 -Reason : Allowed Packet : 192.168.91.196 - Packet :{'source_ip': '192.168.91.196', 'destination_ip': '10.10.116.103', 'port': 23369, 'protocol': 'ICMP'} 
2026-02-03 00:31:14.301934 -Reason : Allowed Packet : 192.168.169.218 - Packet :{'source_ip': '192.168.169.218', 'destination_ip': '10.10.241.222', 'port': 24260, 'protocol': 'ICMP'} 
2026-02-03 00:31:14.318977 -Reason : Allowed Packet : 192.168.77.177 - Packet :{'source_ip': '192.168.77.177', 'destination_ip': '10.10.229.34', 'port': 25949, 'protocol': 'TCP'} 
2026-02-03 00:31:14.368613 -Reason : Allowed Packet : 192.168.117.201 - Packet :{'source_ip': '192.168.117.201', 'destination_ip': '10.10.205.136', 'port': 3603, 'protocol': 'TCP'} 
2026-02-03 00:31:14.572746 -Reason : Allowed Packet : 192.168.162.122 - Packet :{'source_ip': '192.168.162.122', 'destination_ip': '10.10.239.133', 'port': 46170, 'protocol': 'UDP'} 
2026-02-03 00:31:14.572746 -Reason : Allowed Packet : 192.168.224.221 - Packet :{'source_ip': '192.168.224.221', 'destination_ip': '10.10.68.194', 'port': 1072, 'protocol': 'ICMP'} 
2026-02-03 00:31:14.573763 -Reason : Allowed Packet : 192.168.25.247 - Packet :{'source_ip': '192.168.25.247', 'destination_ip': '10.10.135.218', 'port': 12441, 'protocol': 'TCP'} 
2026-02-03 00:31:14.576357 -Reason : Allowed Packet : 192.168.50.133 - Packet :{'source_ip': '192.168.50.133', 'destination_ip': '10.10.5.144', 'port': 52892, 'protocol': 'UDP'} 
2026-02-03 00:31:14.613095 -Reason : Allowed Packet : 192.168.182.149 - Packet :{'source_ip': '192.168.182.149', 'destination_ip': '10.10.78.254', 'port': 65528, 'protocol': 'ICMP'} 
2026-02-03 00:31:14.794307 -Reason : Allowed Packet : 192.168.137.102 - Packet :{'source_ip': '192.168.137.102', 'destination_ip': '10.10.231.215', 'port': 52338, 'protocol': 'UDP'} 
2026-02-03 00:31:14.832444 -Reason : Allowed Packet : 192.168.13.254 - Packet :{'source_ip': '192.168.13.254', 'destination_ip': '10.10.8.129', 'port': 32324, 'protocol': 'TCP'} 
2026-02-03 00:31:14.958577 -Reason : Allowed Packet : 192.168.101.223 - Packet :{'source_ip': '192.168.101.223', 'destination_ip': '10.10.158.232', 'port': 64407, 'protocol': 'ICMP'} 
2026-02-03 00:31:14.988589 -Reason : Allowed Packet : 192.168.94.147 - Packet :{'source_ip': '192.168.94.147', 'destination_ip': '10.10.120.228', 'port': 48556, 'protocol': 'UDP'} 
